date;ticker;stock;close;high;low;open;price_change;volume;volume_dollars
2012-04-13;'000003;Ｂ股指数;241.801;242.408;240.583;241.583;0.8;405066;201405244.0
2012-04-12;'000003;Ｂ股指数;241.00099999999998;241.012;238.752;239.46599999999998;1.772;382604;218478929.0
2012-04-11;'000003;Ｂ股指数;239.229;242.041;234.048;235.52900000000002;3.762;449972;312712212.0
2012-04-10;'000003;Ｂ股指数;235.467;235.618;231.669;233.748;1.796;264286;126129639.0
2012-04-09;'000003;Ｂ股指数;233.671;236.178;233.503;236.178;-2.558;225722;101900656.0
2012-04-06;'000003;Ｂ股指数;236.229;236.919;235.114;235.472;0.763;274953;126034237.0
2012-04-05;'000003;Ｂ股指数;235.46599999999998;235.488;229.625;230.055;5.133;328867;163350951.0
2012-03-30;'000003;Ｂ股指数;230.333;231.065;229.162;230.075;0.644;254322;134912603.0
2012-03-29;'000003;Ｂ股指数;229.68900000000002;231.054;227.517;229.52599999999998;-0.052;338707;161645888.0
2012-03-28;'000003;Ｂ股指数;229.74099999999999;235.957;229.09599999999998;235.957;-6.361;438739;230705477.0
2012-03-27;'000003;Ｂ股指数;236.102;238.185;235.636;236.90400000000002;0.183;253834;117865639.0
2012-03-26;'000003;Ｂ股指数;235.919;236.445;234.804;235.27700000000002;0.387;260792;123112830.0
2012-03-23;'000003;Ｂ股指数;235.532;239.93400000000003;234.475;239.93400000000003;-5.42;433975;240659950.0
2012-03-22;'000003;Ｂ股指数;240.952;242.299;239.90400000000002;242.299;-1.141;345992;176393431.0
2012-03-21;'000003;Ｂ股指数;242.093;243.03900000000002;240.115;241.34900000000002;0.959;323314;161759730.0
2012-03-20;'000003;Ｂ股指数;241.13400000000001;245.40900000000002;240.89;245.40900000000002;-4.339;396681;193264001.0
2012-03-19;'000003;Ｂ股指数;245.47299999999998;245.709;242.644;243.908;1.415;435461;195352805.0
2012-03-16;'000003;Ｂ股指数;244.058;244.199;239.854;239.918;4.058;446211;218294095.0
2012-03-15;'000003;Ｂ股指数;240.0;242.99099999999999;237.78900000000002;241.824;-1.871;560284;284151213.0
2012-03-14;'000003;Ｂ股指数;241.87099999999998;250.338;241.00099999999998;249.528;-7.142;948914;487834649.0
2012-03-13;'000003;Ｂ股指数;249.013;249.146;246.358;247.513;1.505;616007;296508803.0
2012-03-12;'000003;Ｂ股指数;247.50799999999998;247.928;246.333;247.415;0.515;387468;186796107.0
2012-03-09;'000003;Ｂ股指数;246.993;247.187;244.889;245.053;2.299;579415;265316986.0
2012-03-08;'000003;Ｂ股指数;244.69400000000002;245.5;239.905;239.916;5.518;722574;344492961.0
2012-03-07;'000003;Ｂ股指数;239.176;241.702;238.37599999999998;239.305;-2.117;387097;219806328.0
2012-03-06;'000003;Ｂ股指数;241.293;245.149;239.66;245.149;-4.139;480036;273389888.0
2012-03-05;'000003;Ｂ股指数;245.43200000000002;247.12400000000002;245.019;245.60299999999998;-0.034;489150;229185461.0
2012-03-02;'000003;Ｂ股指数;245.46599999999998;245.523;241.135;241.209;4.221;426133;220504544.0
2012-03-01;'000003;Ｂ股指数;241.245;242.49099999999999;240.22299999999998;240.55200000000002;-0.525;318628;160277533.0
2012-02-29;'000003;Ｂ股指数;241.77;243.03900000000002;240.90900000000002;242.896;-1.29;390990;278456000.0
2012-02-28;'000003;Ｂ股指数;243.06;244.173;241.363;243.21900000000002;-1.391;375992;250911174.0
2012-02-27;'000003;Ｂ股指数;244.451;246.725;244.15900000000002;244.15900000000002;1.15;588871;348385591.0
2012-02-24;'000003;Ｂ股指数;243.301;243.36;238.984;239.09799999999998;4.548;500371;326203313.0
2012-02-23;'000003;Ｂ股指数;238.753;238.959;237.505;238.197;0.729;345311;183851826.0
2012-02-22;'000003;Ｂ股指数;238.024;238.085;234.72099999999998;235.044;3.049;426535;215886438.0
2012-02-21;'000003;Ｂ股指数;234.975;235.07299999999998;232.426;233.46400000000003;1.67;273220;139099274.0
2012-02-20;'000003;Ｂ股指数;233.305;235.342;233.195;234.403;0.597;323443;183195229.0
2012-02-17;'000003;Ｂ股指数;232.708;233.27900000000002;231.13299999999998;232.044;0.811;311084;153912427.0
2012-02-16;'000003;Ｂ股指数;231.89700000000002;233.31900000000002;230.41;232.18599999999998;-0.277;365479;166478504.0
2012-02-15;'000003;Ｂ股指数;232.174;232.468;228.55900000000003;229.28900000000002;2.742;374986;185631070.0
2012-02-14;'000003;Ｂ股指数;229.43200000000002;229.731;228.19299999999998;229.731;0.002;205157;115078542.0
2012-02-13;'000003;Ｂ股指数;229.43;230.31099999999998;227.139;228.707;-0.109;236958;107353252.0
2012-02-10;'000003;Ｂ股指数;229.53900000000002;230.458;227.76;228.042;1.12;411123;194541579.0
2012-02-09;'000003;Ｂ股指数;228.419;229.537;227.415;228.59599999999998;0.992;347014;209725889.0
2012-02-08;'000003;Ｂ股指数;227.42700000000002;227.485;223.33599999999998;223.68599999999998;3.596;278924;175970433.0
2012-02-07;'000003;Ｂ股指数;223.831;225.739;222.13;225.739;-1.897;231283;129630394.0
2012-02-06;'000003;Ｂ股指数;225.72799999999998;226.19099999999997;224.49;224.99900000000002;0.714;278707;150277691.0
2012-02-03;'000003;Ｂ股指数;225.014;225.26;222.49099999999999;223.111;1.752;273527;151685118.0
2012-02-02;'000003;Ｂ股指数;223.262;223.386;220.21400000000003;221.442;3.219;232625;153545037.0
2012-02-01;'000003;Ｂ股指数;220.043;223.05900000000003;219.519;221.495;-1.75;275299;157304356.0
2012-01-31;'000003;Ｂ股指数;221.793;222.007;220.046;221.077;0.664;178121;103973152.0
2012-01-30;'000003;Ｂ股指数;221.12900000000002;226.06400000000002;220.74400000000003;226.06400000000002;-2.099;215656;130588458.0
2012-01-20;'000003;Ｂ股指数;223.22799999999998;223.35299999999998;221.572;222.327;0.978;269865;144416036.0
2012-01-19;'000003;Ｂ股指数;222.25;223.403;220.05599999999998;221.118;1.106;267494;137284271.0
2012-01-18;'000003;Ｂ股指数;221.144;224.215;220.149;222.359;-1.062;289809;157555410.0
2012-01-17;'000003;Ｂ股指数;222.206;222.25900000000001;213.455;213.455;8.492;377052;205620567.0
2012-01-16;'000003;Ｂ股指数;213.71400000000003;217.11599999999999;213.582;215.6;-2.947;183161;86700124.0
2012-01-13;'000003;Ｂ股指数;216.66099999999997;220.708;215.075;220.266;-3.829;285059;145400912.0
2012-01-12;'000003;Ｂ股指数;220.49;223.701;220.055;221.033;-1.277;301471;165261098.0
2012-01-11;'000003;Ｂ股指数;221.767;223.13;219.68599999999998;222.687;-0.922;326211;181356155.0
2012-01-10;'000003;Ｂ股指数;222.68900000000002;222.78599999999997;216.94799999999998;217.042;5.747;440569;252579389.0
2012-01-09;'000003;Ｂ股指数;216.942;217.021;208.22;209.204;8.21;357980;196586672.0
2012-01-06;'000003;Ｂ股指数;208.732;208.829;205.61;207.132;0.916;206922;111099491.0
2012-01-05;'000003;Ｂ股指数;207.81599999999997;212.044;207.261;211.7;-4.274;216293;111385288.0
2012-01-04;'000003;Ｂ股指数;212.09;217.95;211.796;217.07;-3.174;178276;99112294.0
2011-12-30;'000003;Ｂ股指数;215.264;215.43599999999998;212.787;212.794;2.554;182622;87107147.0
2011-12-29;'000003;Ｂ股指数;212.71;213.851;211.485;212.262;0.129;210672;95104938.0
2011-12-28;'000003;Ｂ股指数;212.581;212.703;208.301;211.093;1.473;215172;102091207.0
2011-12-27;'000003;Ｂ股指数;211.108;215.833;210.248;214.641;-4.487;208155;105467876.0
2011-12-26;'000003;Ｂ股指数;215.595;217.42;215.174;216.734;-0.603;124774;54779524.0
2011-12-23;'000003;Ｂ股指数;216.19799999999998;217.96599999999998;213.56900000000002;214.30700000000002;1.823;200871;102840113.0
2011-12-22;'000003;Ｂ股指数;214.375;214.766;208.558;212.31599999999997;1.326;279101;127491719.0
2011-12-21;'000003;Ｂ股指数;213.049;218.283;212.22299999999998;216.868;-2.569;219017;114206918.0
2011-12-20;'000003;Ｂ股指数;215.618;218.805;215.09400000000002;216.16400000000002;0.199;228768;123671625.0
2011-12-19;'000003;Ｂ股指数;215.419;215.597;210.987;215.06;-0.45;216342;102717488.0
2011-12-16;'000003;Ｂ股指数;215.86900000000003;215.896;207.89;207.89;7.47;260141;126959879.0
2011-12-15;'000003;Ｂ股指数;208.399;211.303;206.003;211.303;-4.045;280889;162469042.0
2011-12-14;'000003;Ｂ股指数;212.44400000000002;215.86700000000002;211.87;212.535;-0.952;180331;87595847.0
2011-12-13;'000003;Ｂ股指数;213.396;220.19799999999998;213.158;220.19799999999998;-7.6;278531;147737821.0
2011-12-12;'000003;Ｂ股指数;220.99599999999998;223.808;220.921;223.58900000000003;-2.593;141530;70146895.0
2011-12-09;'000003;Ｂ股指数;223.58900000000003;225.143;222.662;223.56;-0.881;160589;85750565.0
2011-12-08;'000003;Ｂ股指数;224.47;225.41299999999998;219.365;222.236;2.119;234051;128806506.0
2011-12-07;'000003;Ｂ股指数;222.351;223.39;219.97799999999998;220.851;1.452;200763;121549084.0
2011-12-06;'000003;Ｂ股指数;220.899;221.06799999999998;216.391;217.025;3.837;248350;148816986.0
2011-12-05;'000003;Ｂ股指数;217.062;222.078;216.57;221.01;-5.543;318750;169842389.0
2011-12-02;'000003;Ｂ股指数;222.605;229.774;221.188;229.671;-8.003;413730;206013017.0
2011-12-01;'000003;Ｂ股指数;230.608;237.472;229.987;236.305;1.453;792348;406508556.0
2011-11-30;'000003;Ｂ股指数;229.155;244.56400000000002;226.562;244.03599999999997;-14.954;891747;510856064.0
2011-11-29;'000003;Ｂ股指数;244.109;244.641;242.63;243.611;1.973;237912;151469754.0
2011-11-28;'000003;Ｂ股指数;242.136;244.234;241.449;243.50900000000001;-0.796;185766;104139025.0
2011-11-25;'000003;Ｂ股指数;242.93200000000002;245.487;241.493;244.49400000000003;-1.628;212242;131610660.0
2011-11-24;'000003;Ｂ股指数;244.56;245.93400000000003;241.852;243.946;0.377;186550;111931465.0
2011-11-23;'000003;Ｂ股指数;244.183;247.287;244.055;246.468;-2.158;172870;122873871.0
2011-11-22;'000003;Ｂ股指数;246.34099999999998;246.56;244.136;245.532;-0.138;202309;134967710.0
2011-11-21;'000003;Ｂ股指数;246.479;246.662;244.08700000000002;246.60299999999998;-0.694;184270;127058106.0
2011-11-18;'000003;Ｂ股指数;247.173;253.412;246.95;253.412;-6.335;358237;220761065.0
2011-11-17;'000003;Ｂ股指数;253.50799999999998;255.326;253.051;253.234;-0.304;254181;163709624.0
2011-11-16;'000003;Ｂ股指数;253.812;258.83299999999997;252.925;258.83299999999997;-4.854;414767;241435946.0
2011-11-15;'000003;Ｂ股指数;258.666;258.703;257.152;257.806;1.055;346498;177820191.0
2011-11-14;'000003;Ｂ股指数;257.611;257.649;253.438;253.438;5.127;337647;206403416.0
2011-11-11;'000003;Ｂ股指数;252.484;253.695;251.521;251.747;0.982;183189;107228544.0
2011-11-10;'000003;Ｂ股指数;251.502;254.40900000000002;251.356;254.167;-4.342;254880;172780764.0
2011-11-09;'000003;Ｂ股指数;255.84400000000002;255.925;251.90400000000002;253.487;2.946;271177;194498767.0
2011-11-08;'000003;Ｂ股指数;252.898;255.763;252.612;254.30700000000002;-1.406;226794;132574947.0
2011-11-07;'000003;Ｂ股指数;254.304;257.22700000000003;253.96099999999998;256.948;-2.75;234643;140702514.0
2011-11-04;'000003;Ｂ股指数;257.05400000000003;258.363;255.847;257.802;0.291;355678;208998738.0
2011-11-03;'000003;Ｂ股指数;256.763;258.562;255.717;255.795;1.292;538230;307154807.0
2011-11-02;'000003;Ｂ股指数;255.47099999999998;255.575;249.021;250.985;2.198;404601;253681472.0
2011-11-01;'000003;Ｂ股指数;253.273;255.12099999999998;251.898;253.50799999999998;-1.073;344209;195242935.0
2011-10-31;'000003;Ｂ股指数;254.34599999999998;254.597;252.14;254.48;0.761;341089;219347811.0
2011-10-28;'000003;Ｂ股指数;253.585;253.73;250.43;250.43;5.179;445146;295079953.0
2011-10-27;'000003;Ｂ股指数;248.40599999999998;249.235;246.80700000000002;246.80700000000002;1.812;355638;213371522.0
2011-10-26;'000003;Ｂ股指数;246.59400000000002;248.297;242.938;244.127;2.226;335760;236955756.0
2011-10-25;'000003;Ｂ股指数;244.368;244.66;239.16;239.167;5.215;367316;213812369.0
2011-10-24;'000003;Ｂ股指数;239.153;239.37099999999998;232.86900000000003;233.19;6.172;305762;177800143.0
2011-10-21;'000003;Ｂ股指数;232.981;235.072;232.12099999999998;234.415;-1.487;169167;82603021.0
2011-10-20;'000003;Ｂ股指数;234.468;238.84;232.085;238.84;-4.852;335469;169223615.0
2011-10-19;'000003;Ｂ股指数;239.32;241.25099999999998;238.113;239.386;0.02;213233;107298426.0
2011-10-18;'000003;Ｂ股指数;239.3;244.31599999999997;238.795;244.31599999999997;-5.558;285650;155626394.0
2011-10-17;'000003;Ｂ股指数;244.858;246.213;243.67700000000002;244.7;0.765;182023;130026786.0
2011-10-14;'000003;Ｂ股指数;244.093;245.609;241.84400000000002;245.36599999999999;-1.056;247295;133097693.0
2011-10-13;'000003;Ｂ股指数;245.149;246.851;241.44799999999998;242.61;3.526;382801;251144174.0
2011-10-12;'000003;Ｂ股指数;241.623;242.44299999999998;230.35;234.293;7.364;449590;240944178.0
2011-10-11;'000003;Ｂ股指数;234.25900000000001;243.921;232.09099999999998;241.65400000000002;-2.835;413924;215143354.0
2011-10-10;'000003;Ｂ股指数;237.09400000000002;241.446;236.329;240.192;-2.236;156620;106299696.0
2011-09-30;'000003;Ｂ股指数;239.33;241.067;237.201;240.517;-0.405;202775;120175423.0
2011-09-29;'000003;Ｂ股指数;239.735;241.62;238.324;241.62;-2.512;214524;149691457.0
2011-09-28;'000003;Ｂ股指数;242.247;244.345;241.34599999999998;243.08700000000002;-0.357;194325;137371716.0
2011-09-27;'000003;Ｂ股指数;242.604;244.675;241.048;241.467;1.729;235550;155994106.0
2011-09-26;'000003;Ｂ股指数;240.875;247.72400000000002;239.63299999999998;245.718;-6.433;302568;206775641.0
2011-09-23;'000003;Ｂ股指数;247.308;248.03099999999998;244.285;245.562;-1.765;304257;198468091.0
2011-09-22;'000003;Ｂ股指数;249.07299999999998;254.65400000000002;248.81099999999998;254.65400000000002;-6.871;303776;190281372.0
2011-09-21;'000003;Ｂ股指数;255.94400000000002;256.21;248.485;249.011;7.231;447975;253301025.0
2011-09-20;'000003;Ｂ股指数;248.713;250.127;246.683;247.032;0.732;143252;102921180.0
2011-09-19;'000003;Ｂ股指数;247.981;251.84400000000002;247.815;251.84400000000002;-4.081;182912;126657754.0
2011-09-16;'000003;Ｂ股指数;252.062;254.123;251.80900000000003;252.607;-0.11;176416;119809426.0
2011-09-15;'000003;Ｂ股指数;252.172;254.997;251.794;253.547;-0.836;195698;162396040.0
2011-09-14;'000003;Ｂ股指数;253.00799999999998;253.59099999999998;250.014;252.08;0.827;232565;150988628.0
2011-09-13;'000003;Ｂ股指数;252.18099999999998;253.06400000000002;250.639;252.688;-3.244;167684;122443678.0
2011-09-09;'000003;Ｂ股指数;255.425;258.18;254.627;256.097;-0.946;166720;97798138.0
2011-09-08;'000003;Ｂ股指数;256.371;258.365;256.099;257.721;-0.651;191352;114085452.0
2011-09-07;'000003;Ｂ股指数;257.022;257.123;251.956;251.956;5.218;261565;154938260.0
2011-09-06;'000003;Ｂ股指数;251.804;252.893;249.99200000000002;251.00799999999998;0.037;174601;116435323.0
2011-09-05;'000003;Ｂ股指数;251.767;257.37;251.52900000000002;257.37;-6.196;204285;139526245.0
2011-09-02;'000003;Ｂ股指数;257.96299999999997;260.79200000000003;256.645;260.78700000000003;-2.565;257897;153802142.0
2011-09-01;'000003;Ｂ股指数;260.528;262.55400000000003;259.77099999999996;260.782;-0.108;243397;167923664.0
2011-08-31;'000003;Ｂ股指数;260.63599999999997;261.445;257.775;260.134;0.585;274687;206066629.0
2011-08-30;'000003;Ｂ股指数;260.051;263.376;259.525;260.599;-0.072;215114;169021589.0
2011-08-29;'000003;Ｂ股指数;260.123;262.621;259.904;262.59;-3.254;188638;131871903.0
2011-08-26;'000003;Ｂ股指数;263.377;263.748;262.565;263.045;-0.054;209512;108232150.0
2011-08-25;'000003;Ｂ股指数;263.431;263.54;256.925;256.925;6.014;397658;253725750.0
2011-08-24;'000003;Ｂ股指数;257.41700000000003;260.735;257.30400000000003;259.996;-0.984;289048;193989285.0
2011-08-23;'000003;Ｂ股指数;258.401;258.499;255.18599999999998;255.218;2.098;261797;218656217.0
2011-08-22;'000003;Ｂ股指数;256.303;263.21;255.56;261.03700000000003;-4.739;264025;213327327.0
2011-08-19;'000003;Ｂ股指数;261.04200000000003;261.113;256.95;258.241;-2.476;319891;237436799.0
2011-08-18;'000003;Ｂ股指数;263.518;267.01;262.624;266.232;-2.805;222380;158405023.0
2011-08-17;'000003;Ｂ股指数;266.323;268.28700000000003;265.45799999999997;267.837;-1.703;293327;183464857.0
2011-08-16;'000003;Ｂ股指数;268.026;270.301;267.262;268.871;-0.438;349304;219369104.0
2011-08-15;'000003;Ｂ股指数;268.464;268.798;266.145;266.478;2.131;283118;185638568.0
2011-08-12;'000003;Ｂ股指数;266.33299999999997;267.27;264.439;264.743;3.598;328752;256767667.0
2011-08-11;'000003;Ｂ股指数;262.735;263.027;254.31099999999998;255.265;1.138;344986;242392464.0
2011-08-10;'000003;Ｂ股指数;261.597;265.811;261.07;263.518;2.968;456624;316666222.0
2011-08-09;'000003;Ｂ股指数;258.629;260.388;246.41;247.524;0.214;619582;455261336.0
2011-08-08;'000003;Ｂ股指数;258.415;273.298;254.39;272.118;-16.858;851922;652800061.0
2011-08-05;'000003;Ｂ股指数;275.27299999999997;278.728;273.469;276.0;-8.279;477715;453278397.0
2011-08-04;'000003;Ｂ股指数;283.552;284.659;281.629;281.629;1.916;264001;243518005.0
2011-08-03;'000003;Ｂ股指数;281.63599999999997;282.199;279.10900000000004;279.994;0.113;227130;196589446.0
2011-08-02;'000003;Ｂ股指数;281.52299999999997;282.233;277.164;282.233;-0.765;336244;244254455.0
2011-08-01;'000003;Ｂ股指数;282.288;283.059;280.77299999999997;282.08799999999997;0.587;242545;186238282.0
2011-07-29;'000003;Ｂ股指数;281.70099999999996;284.347;280.29400000000004;282.297;-0.777;252476;225110678.0
2011-07-28;'000003;Ｂ股指数;282.478;282.534;279.51599999999996;281.619;-0.313;296619;250399135.0
2011-07-27;'000003;Ｂ股指数;282.791;283.107;277.086;278.247;4.329;328731;254877320.0
2011-07-26;'000003;Ｂ股指数;278.462;278.531;276.079;276.39;1.995;301392;214437832.0
2011-07-25;'000003;Ｂ股指数;276.467;285.209;275.881;285.19599999999997;-9.081;585606;447233464.0
2011-07-22;'000003;Ｂ股指数;285.548;286.81;283.639;283.639;1.7;292553;219858355.0
2011-07-21;'000003;Ｂ股指数;283.848;286.743;283.44599999999997;286.58799999999997;-2.832;315008;219593617.0
2011-07-20;'000003;Ｂ股指数;286.68;287.508;283.573;285.687;1.915;307692;251865041.0
2011-07-19;'000003;Ｂ股指数;284.765;286.16900000000004;283.785;285.3;-1.817;344202;264815720.0
2011-07-18;'000003;Ｂ股指数;286.582;288.638;285.82599999999996;287.663;-1.183;372284;276762223.0
2011-07-15;'000003;Ｂ股指数;287.765;288.54;285.39;286.32;1.058;404773;282379867.0
2011-07-14;'000003;Ｂ股指数;286.707;287.509;284.377;285.58099999999996;2.284;475843;370815115.0
2011-07-13;'000003;Ｂ股指数;284.423;284.663;277.637;277.637;6.483;510463;364202956.0
2011-07-12;'000003;Ｂ股指数;277.94;285.7;277.668;284.994;-8.877;573574;481467718.0
2011-07-11;'000003;Ｂ股指数;286.817;287.297;283.258;284.134;1.819;441807;323999656.0
2011-07-08;'000003;Ｂ股指数;284.998;285.506;282.873;283.856;1.029;411836;307207293.0
2011-07-07;'000003;Ｂ股指数;283.969;286.278;281.613;281.613;0.997;529675;357900954.0
